id,nomb_ue,razon_soc,cod_scian,nom_activ,pers_ocup,tipo_vial,nomb_vial,tipo_evial,nom_evial,tip_evial2,nom_evial2,tip_evial3,nom_evial3,num_ext,letra_ext,edificio,edif_piso,num_int,letra_int,tipo_asent,nomb_asent,tipo_cc,c_ind_cc,num_local,cp,cve_ent,ent_fed,cve_mun,mun,cve_loc,loc,ageb,mza,tel,e_mail,web_site,tipo_estab,lat,lon,fecha_denu
4565728,CENTRO DE ACOPIO DE MIEL SAN MIGUEL,,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,31,CALLE,34,CALLE,36,CALLE,29,,SN,,,,,COLONIA,ESPERANZA,,,,97960,31,YUCATÁN       ,98,Tzucacab,1,Tzucacab,105,2,,,,Fijo,20.07231455,-89.05282886,2014-12
7033000,CENTRO DE ACOPIO DE MIEL SIN NOMBRE,,431194,Comercio al por mayor de miel,11 a 30 personas,CALLE,19,CALLE,18,CALLE,20,CALLE,17,,SN,,,,,PUEBLO,CANTAMAYEC,,,,97915,31,YUCATÁN       ,10,Cantamayec,1,Cantamayec,006A,2,9971085519,,,Fijo,20.47101734,-89.08029502,2019-11
8354037,CENTRO DE ACOPIO DE MIEL SIN NOMBRE,,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,9,CALLE,10,CALLE,8,CALLE,11,,SN,,,,,COLONIA,CUNCUNUL,,,,97766,31,YUCATÁN       ,14,Cuncunul,1,Cuncunul,20,20,9851241164,,,Fijo,20.64203832,-88.29501625,2019-11
8130785,CENTRO DE ACOPIO OAXACA MIEL,,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,64,CALLE,47B,CALLE,47,CALLE,66,,SN,,,,,COLONIA,OXKUTZCAB,,,,97880,31,YUCATÁN       ,56,Oxkutzcab,1,Oxkutzcab,16,24,,,,Fijo,20.3091679,-89.42823125,2019-11
7288175,CENTRO DE ACOPIO SANTA CRUZ,,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,21,CALLE,12,CALLE,14,CALLE,23,0,SN,,,0,,PUEBLO,KANTUNIL,,,,97670,31,YUCATÁN       ,42,Kantunil,1,Kantunil,129,4,9889578437,,,Fijo,20.79595071,-89.03068853,2019-11
4517377,COMERCIO AL POR MAYOR DE MIEL,,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,25,CALLE,10,CALLE,SIN REFERENCIA,CALLE,25A,,SN,,,,,COLONIA,BENITO  JUAREZ,,,,97840,31,YUCATÁN       ,53,Muna,1,Muna,71,3,,,,Fijo,20.47992462,-89.70059974,2010-07
7146100,COMPRA DE MIEL SIN NOMBRE,,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,21,CALLE,NINGUNO,CALLE,10,CALLE,23,,SN,,,,,COLONIA,MIGUEL HIDALGO,,,,97945,31,YUCATÁN       ,73,Tahdziú,1,Tahdziú,55,53,,,,Fijo,20.19722978,-88.94343385,2019-11
4508953,COMPRA MIEL MAYA HONEY,MAYA HONEY SA DE CV,431194,Comercio al por mayor de miel,11 a 30 personas,PRIVADA,NINGUNO,CALLE,43,CALLE,41,CALLE,43,,SN,,,,,CIUDAD,IZAMAL,,,,97540,31,YUCATÁN       ,40,Izamal,1,Izamal,355,13,9889540923,FINANZAS@MAYAHONEY.COM,WWW.MAYAHONEY.COM,Fijo,20.92430798,-89.01487565,2010-07
4504985,COMPRA VENTA DE MIEL MIELES,MULTIMIELES SA DE CV,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,28,CALLE,51,CALLE,53,CALLE,20,,SN,,,,,COLONIA,PETO,,,,97930,31,YUCATÁN       ,58,Peto,1,Peto,345,32,9971022989,,,Fijo,20.11498246,-88.92096776,2010-07
9033681,COMPRA Y VENTA DE MIEL,,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,NINGUNO,CERRADA,NINGUNO,CALLE,NINGUNO,CALLE,SIN REFERENCIA,,SN,,,,,PUEBLO,TEKAL DE VENEGAS,,,,97535,31,YUCATÁN       ,77,Tekal de Venegas,1,Tekal de Venegas,35,10,,,,Fijo,21.01774843,-88.95146631,2019-11
7409861,COMPRA Y VENTA DE MIEL SIN NOMBRE,,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,24,CALLE,17,CALLE,SIN REFERENCIA,CALLE,22,,SN,,,,,PUEBLO,TEKAL DE VENEGAS,,,,97535,31,YUCATÁN       ,77,Tekal de Venegas,1,Tekal de Venegas,35,35,,,,Fijo,21.01650419,-88.94937224,2019-11
8014087,COOPERATIVA SOOLEN AK,COOPERATIVA SOOLEN AK SC DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,25,CALLE,4,CALLE,6,CALLE,21,,SN,,,,,PUEBLO,KANTUNIL,,,,97670,31,YUCATÁN       ,42,Kantunil,1,Kantunil,97,3,9997375359,,,Fijo,20.79310689,-89.02657898,2019-11
6886673,MIEL GABRIELA,MIEL GABRIELA SA DE CV,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,71,CALLE,5,CALLE,5,CALLE,5,444,,,,0,,COLONIA,SANTO DOMINGO,,,,97703,31,YUCATÁN       ,96,Tizimín,1,Tizimín,863,33,,,,Fijo,21.13134398,-88.14969055,2019-04
6751585,MIEL GABRIELA,MIEL GABRIELA SA DE CV,431194,Comercio al por mayor de miel,31 a 50 personas,PERIFERICO,LICENCIADO MANUEL BERZUNZA,OTRO (ESPECIFIQUE),99,CALLE,5,CALLE,5,15740,TC,,,0,,COLONIA,GUADALUPANA BASURITAS,,,,97300,31,YUCATÁN       ,50,Mérida,1,Mérida,6859,10,,FBERRON@KAB.COM.MX,,Fijo,20.90272621,-89.63492628,2016-10
6863831,MIEL GABRIELA,MIEL GABRIELA SA DE CV,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,39,CALLE,5,CALLE,5,CALLE,5,152,,,,0,,COLONIA,MILITAR,,,,97780,31,YUCATÁN       ,102,Valladolid,1,Valladolid,595,23,,,,Fijo,20.69061892,-88.18842503,2019-04
4508884,MIEL IZAMAL,COMERCIALIZADORA IZAMAL SA DE CV,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,39,CALLE,50,CALLE,37,CALLE,37,359,,,,,,COLONIA,SAN BENITO,,,,97540,31,YUCATÁN       ,40,Izamal,1,Izamal,317,7,,,,Fijo,20.9289584,-89.03225174,2010-07
4499955,MIEL MEX,,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,52,CALLE,45,CALLE,43,CALLE,50,,SN,,,,,COLONIA,OXKUTZCAB,,,,97880,31,YUCATÁN       ,56,Oxkutzcab,1,Oxkutzcab,266,12,,,,Fijo,20.30778623,-89.41791913,2010-07
7676379,MIELEROS DE DZIDZANTUN,MIELEROS DE DZIDZANTUN SC DE RL DE CV,431194,Comercio al por mayor de miel,6 a 10 personas,CALLE,7,CALLE,12,CALLE,14,PRIVADA,NINGUNO,0,SN,,,0,,PUEBLO,DZIDZANTUN,,,,97500,31,YUCATÁN       ,27,Dzidzantún,1,Dzidzantún,29,45,,,,Fijo,21.2554938,-89.03862276,2019-11
4557634,MIELES DE MAYAB,,431194,Comercio al por mayor de miel,11 a 30 personas,CALLE,22B,CALLE,22A,CALLE,SIN REFERENCIA,CALLE,35A,80,,,,,,CIUDAD,TICUL,,,,97860,31,YUCATÁN       ,89,Ticul,1,Ticul,182,31,,,WWW.EQUIPOAPIGOLA.COM,Fijo,20.38582239,-89.52892129,2014-12
4566590,MIELES LA ANTIGUA AVIACION,MIELES LA ANTIGUA AVIACION SC DE RL DE CV,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,59,CALLE,40,CALLE,38,CALLE,57,114,,,,,,COLONIA,SAN JUAN,,,,97780,31,YUCATÁN       ,102,Valladolid,1,Valladolid,241,6,9851144804,,,Fijo,20.67811437,-88.1992092,2014-12
4576872,MIELES TECNOLOGIA,MIELES TECNOLOGIA SA DE CV,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca",0 a 5 personas,CALLE,1F,CALLE,36,CALLE,38 (CAMPESTRE),CALLE,1E,267,,,,,,FRACCIONAMIENTO,CAMPESTRE,,,,97120,31,YUCATÁN       ,50,Mérida,1,Mérida,1472,16,,,,Fijo,21.0130661,-89.61649072,2010-07
4502185,NOREVO,NOREVO SA DE CV,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,55,CALLE,NINGUNO,CALLE,22,CALLE,57,0,SN,,,0,,COLONIA,YOXCHENKAX,,,,97970,31,YUCATÁN       ,79,Tekax,1,Tekax de Álvaro Obregón,557,27,5554065748,C.MEDINA@NOREVO.COM.MX,NOREVO.COM,Fijo,20.19473227,-89.27390027,2010-07
6866793,OAXACA MIEL,APICULTORES UNIDOS DE LA PENINSULA SA DE CV,431194,Comercio al por mayor de miel,11 a 30 personas,CALLE,65 (65A49),CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,COLONIA,SAN PEDRO NOHPAT,,,,97370,31,YUCATÁN       ,41,Kanasín,1,Kanasín,780,1,,IBANDERAS@OAXACAMIEL.COM,WWW.OAXACAMIEL.COM,Fijo,20.96553658,-89.54934129,2019-04
4566443,ORO MIEL,SOCIEDAD PECUARIA RURAL S DE RL DE CV,431194,Comercio al por mayor de miel,6 a 10 personas,CALLE,45,CALLE,42,CALLE,46,CALLE,47,188,,,,0,,COLONIA,SAN JUAN,,,,97780,31,YUCATÁN       ,102,Valladolid,1,Valladolid,364,4,9851004607,,,Fijo,20.6871069,-88.20244299,2014-12
7006818,PRODUCTORA DE MIEL ABEY,,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,72,CALLE,69,CALLE,71,CALLE,76,328,,,,,,FRACCIONAMIENTO,SAN ANTONIO KAUA,,,,97176,31,YUCATÁN       ,50,Mérida,1,Mérida,1824,35,,,,Fijo,20.94571774,-89.58589314,2019-11
6859239,SOCIEDAD DE CALIDAD EN MIEL DE ABEJA,SOCIEDAD DE CALIDAD EN MIEL DE ABEJA SC DE RL DE CV,431194,Comercio al por mayor de miel,0 a 5 personas,PERIFERICO,LICENCIADO MANUEL BERZUNZA,CALLE,5,OTRO (ESPECIFIQUE),99,CALLE,5,0,SN,,,0,,COLONIA,KANASIN,,,,97370,31,YUCATÁN       ,50,Mérida,1,Mérida,6859,10,,JPEREZ@KAB.COM.MX,,Fijo,20.90275194,-89.63488023,2019-04
4566580,"UH SIBAL JAJAL DIOS, S.P.R, DE R.L",UH SIBAL JAJAL DIOS SPR DE RL,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,34,CALLE,NINGUNO,CALLE,38A,CALLE,59,,SN,,,,,COLONIA,SAN JUAN,,,,97780,31,YUCATÁN       ,102,Valladolid,1,Valladolid,241,2,9858588033,,,Fijo,20.67727608,-88.19675569,2014-12
9033794,VENTA DE MIEL DE ABEJA SIN NOMBRE,,431194,Comercio al por mayor de miel,0 a 5 personas,CALLE,23,CALLE,26,CALLE,24,CALLE,25,,SN,,,,,COLONIA,FRANCISCO I MADERO,,,,97650,31,YUCATÁN       ,97,Tunkás,1,Tunkás,127,33,,,,Fijo,20.90786163,-88.74783479,2019-11
9165150,ACOPIO DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,39,CALLE,56,CALLE,58,CALLE,37A,,SN,,,,,COLONIA,SANTA MARIA,,,,97700,31,YUCATÁN       ,96,Tizimín,1,Tizimín,11,8,,,,Fijo,21.1492002,-88.15538829,2019-11
4546297,ACOPIO DE MIEL SAN ANDRES S.P.R DE R.L DE C.V,,461190,Comercio al por menor de otros alimentos,6 a 10 personas,CALLE,60,CALLE,35,CALLE,33,CALLE,58,,SN,,,,,COLONIA,SANTA MARIA,,,,97700,31,YUCATÁN       ,96,Tizimín,1,Tizimín,897,10,9861009850,,,Fijo,21.15337651,-88.15673073,2014-12
4498244,CENTRO DE ACOPIO DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,44,CALLE,45,CALLE,43,CALLE,46,207,,,,0,,COLONIA,CENTRO,,,,97780,31,YUCATÁN       ,102,Valladolid,1,Valladolid,364,5,9851004607,,,Fijo,20.68728087,-88.20322508,2010-07
7409814,CENTRO DE ACOPIO DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,21,CALLE,19,CALLE,10,CALLE,21,,SN,,,,,PUEBLO,TEPAKAN,,,,97530,31,YUCATÁN       ,86,Tepakán,1,Tepakán,34,32,,,,Fijo,21.04925215,-89.0313695,2019-11
9006256,CENTRO DE ACOPIO DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,20,CALLE,31,CALLE,18A,CALLE,18,,SN,,,,,COLONIA,CENTRO,,,,97380,31,YUCATÁN       ,2,Acanceh,1,Acanceh,91,13,,,,Fijo,20.80622757,-89.45450497,2019-11
4499112,CENTRO DE ACOPIO DE MIEL EL PRIMO,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,51,CALLE,48,CALLE,48A,CALLE,53,,SN,,,,,COLONIA,VALLADOLID,,,,97780,31,YUCATÁN       ,102,Valladolid,1,Valladolid,326,28,,,,Fijo,20.68291255,-88.2065759,2010-07
8397857,CENTRO DE ACOPIO DE MIEL MIELES CELESTE,MIELES CELESTE  SA DE CV,461190,Comercio al por menor de otros alimentos,6 a 10 personas,CALLE,6,CALLE,23,CALLE,23A,CALLE,8,,SN,,,,,COLONIA,CONKAL,,,,97345,31,YUCATÁN       ,13,Conkal,1,Conkal,80,24,9991126395,,,Fijo,21.07149471,-89.50997885,2019-11
4566265,CENTRO DE ACOPIO DE MIEL NOREVO,NOREVO MEXICO ,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,14,CALLE,15A,CALLE,15,CALLE,12,0,SN,,,0,,PUEBLO,CHEMAX,,,,97770,31,YUCATÁN       ,19,Chemax,1,Chemax,332,20,,,,Fijo,20.65860244,-87.93219673,2010-07
4541184,CENTRO DE ACOPIO DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,18,CALLE,25,CALLE,21,CALLE,16,,SN,,,,,PUEBLO,YAXCABA,,,,97920,31,YUCATÁN       ,104,Yaxcabá,1,Yaxcabá,161,21,9851083803,,,Fijo,20.5480825,-88.82454268,2014-12
4560916,CENTRO DE ACOPIO DE MIEL TZEKEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,59,CALLE,44,CALLE,42,CALLE,61,,SN,,,,,COLONIA,PADRE ETERNO,,,,97970,31,YUCATÁN       ,79,Tekax,1,Tekax de Álvaro Obregón,519,14,,,,Fijo,20.19897728,-89.28552104,2014-12
4540977,COMPRA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,21,CALLE,26,CALLE,24,CALLE,19,0,SN,,,0,,PUEBLO,YAXCABA,,,,97920,31,YUCATÁN       ,104,Yaxcabá,1,Yaxcabá,157,17,,,,Fijo,20.54962712,-88.82951323,2014-12
7801598,COMPRA DE MIEL Y VENTA DE ACCESORIOS DE APICULTURA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,20A,CALLE,19,CALLE,21,CALLE,20,0,SN,,,0,,PUEBLO,CHIKINDZONOT,,,,97940,31,YUCATÁN       ,22,Chikindzonot,1,Chikindzonot,37,17,,,,Fijo,20.33455504,-88.48601397,2019-11
4487001,COMPRA DE MIEL. FLOR DE YAXEK,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,29,CALLE,14,CALLE,33,CALLE,33,208,,,,,,COLONIA,XIUC,,,,97730,31,YUCATÁN       ,32,Espita,1,Espita,211,11,,,,Fijo,21.00719639,-88.30201157,2010-07
4496730,COMPRA VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,59,CALLE,38,CALLE,36,CALLE,61,234,,,,,,COLONIA,SAN ANTONIO,,,,97780,31,YUCATÁN       ,102,Valladolid,1,Valladolid,241,12,9851249058,,,Fijo,20.67784287,-88.19842475,2010-07
4540949,COMPRA VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,17,CALLE,24,CALLE,26,CALLE,19,0,SN,,,0,,PUEBLO,SOTUTA,,,,97690,31,YUCATÁN       ,69,Sotuta,1,Sotuta,90,34,9999602172,,,Fijo,20.59978849,-89.00949559,2014-12
4511473,COMPRA VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,25,CALLE,NINGUNO,CALLE,24,CALLE,27,126,,,,0,,PUEBLO,HOCTUN,,,,97480,31,YUCATÁN       ,35,Hoctún,1,Hoctún,54,25,,,,Fijo,20.86472155,-89.20553552,2010-07
4515842,COMPRA VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,CAMPECHE - UMAN,CALLE,29,CALLE,26,CALLE,SIN REFERENCIA,,SN,,,,,PUEBLO,SANTA ELENA,,,,97890,31,YUCATÁN       ,66,Santa Elena,1,Santa Elena,014A,17,,,,Fijo,20.3248227,-89.64661902,2010-07
9171228,COMPRA VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,22,CALLE,21,CALLE,19,PRIVADA,24,,SN,,,,,BARRIO,CEIBO,,,,97830,31,YUCATÁN       ,33,Halachó,1,Halachó,149,17,,,,Fijo,20.47782604,-90.08407682,2019-11
8013922,COMPRA VENTA DE MIEL ES-MONSANA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,14,CALLE,15,CALLE,15A,CALLE,16,,SN,,,,,MANZANA,SUMA,,,,97527,31,YUCATÁN       ,72,Suma,1,Suma,24,23,,,,Fijo,21.08732824,-89.14650414,2019-11
8528007,COMPRA VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,41,CALLE,24,CALLE,45,CALLE,45,,SN,,,,,COLONIA,CHUNCHUCUM,,,,97970,31,YUCATÁN       ,79,Tekax,1,Tekax de Álvaro Obregón,542,10,,,,Fijo,20.20208535,-89.27049252,2019-11
4535287,COMPRA VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,8,CALLE,15A,CALLE,11,CALLE,6,,SN,,,,,PUEBLO,HUHI,,,,97590,31,YUCATÁN       ,37,Huhí,1,Huhí,78,18,9999587424,,,Fijo,20.72657437,-89.15452697,2014-12
4558653,COMPRA VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,27,CALLE,40,CALLE,36,CALLE,29,0,SN,,,0,,COLONIA,SAN MATEO,,,,97840,31,YUCATÁN       ,53,Muna,1,Muna,160,4,,,,Fijo,20.48479684,-89.72270888,2014-12
4547880,COMPRA Y VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,12,CALLE,15,CALLE,13,CALLE,14,0,SN,,,0,,SECTOR,SANTA CRUZ,,,,97640,31,YUCATÁN       ,12,Cenotillo,1,Cenotillo,204,18,,,,Fijo,20.96770993,-88.60163661,2014-12
9083540,COMPRA Y VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,56,CALLE,45A,CALLE,43,CALLE,60,,SN,,,,,COLONIA,SANTA MARIA,,,,97700,31,YUCATÁN       ,96,Tizimín,1,Tizimín,11,20,,,,Fijo,21.14639402,-88.15522797,2019-11
4532017,COMPRA-VENTA DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,20,CALLE,31,CALLE,NINGUNO,CALLE,NINGUNO,,SN,,,,,MANZANA,CENTRO,,,,97410,31,YUCATÁN       ,9,Cansahcab,1,Cansahcab,54,43,,,,Fijo,21.14544111,-89.10946396,2014-12
8354391,COMPRA-VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,17,CALLE,NINGUNO,CALLE,22,CALLE,19,,SN,,,,,PUEBLO,CHIKINDZONOT,,,,97940,31,YUCATÁN       ,22,Chikindzonot,1,Chikindzonot,37,9,,,,Fijo,20.33555213,-88.48701345,2019-11
7757716,COMPRA-VENTA DE MIEL SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,21,CALLE,14,CALLE,16,CALLE,25,,SN,,,,,PUEBLO,YAXCABA,,,,97920,31,YUCATÁN       ,104,Yaxcabá,1,Yaxcabá,161,22,,,,Fijo,20.54825158,-88.82302685,2019-11
4567426,CONDIMENTOS Y MIEL SIN NOMBRE,,461140,"Comercio al por menor de semillas y granos alimenticios, especias y chiles secos",0 a 5 personas,CALLE,65A,CALLE,56A,CALLE,56,CALLE,65,0,SN,MERCADO PUBLICO,1,0,,COLONIA,MERIDA CENTRO,MERCADO PUBLICO,LUCAS DE GALVEZ,27,97000,31,YUCATÁN       ,50,Mérida,1,Mérida,510,1,,,,Fijo,20.96400221,-89.6215643,2010-07
4552891,EXPENDIO AL POR MENOR DE MIEL Y DULCES SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,65A,CALLE,56A,CALLE,56,CALLE,65,,SN,MERCADO PUBLICO,1,,,COLONIA,MERIDA CENTRO,MERCADO PUBLICO,LUCAS DE GALVEZ,58,97000,31,YUCATÁN       ,50,Mérida,1,Mérida,510,1,,,,Fijo,20.96400221,-89.6215643,2014-12
8377493,GRANOS  SEMILLAS Y  MIEL SIN NOMBRE,,461140,"Comercio al por menor de semillas y granos alimenticios, especias y chiles secos",0 a 5 personas,CALLE,32,CALLE,37,CALLE,35,CALLE,32A,,SN,MERCADO PUBLICO,1,,,COLONIA,VALLADOLID,MERCADO PUBLICO,MERCADO MUNICIPAL DONATO BATES,ISLA 7 VERD,97780,31,YUCATÁN       ,102,Valladolid,1,Valladolid,383,1,,,,Semifijo,20.69278092,-88.19556879,2019-11
7674863,LUNA MIEL JABONES Y PERFUMES,,465111,Comercio al por menor de artículos de perfumería y cosméticos,0 a 5 personas,CALLE,21,CALLE,8B-1,CALLE,8B,CALLE,21A,,SN,,,,,COLONIA,SAN ANTONIO KAUA VERGEL III,,,,97195,31,YUCATÁN       ,50,Mérida,1,Mérida,2771,5,9992792444,,,Fijo,20.95230583,-89.58054665,2019-11
4537474,MI MIEL,"INTEGRADORA AGROINDUSTRIAL MIRA, S.A. DE C.V. ",461190,Comercio al por menor de otros alimentos,6 a 10 personas,OTRO (ESPECIFIQUE),LICENCIADO MANUEL BERZUNZA,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,,,,,,SN,,COMISARIA CHOLUL,,,,97305,31,YUCATÁN       ,50,Mérida,1,Mérida,4975,5,,ROCIOR@MIMIEL.COM.MX,WWW.MIMIEL.COM.MX,Fijo,21.01910898,-89.56427808,2014-12
4581603,MIEL CAMILA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,67,CALLE,90,CALLE,88A,CALLE,90A,,SN,,,,,COLONIA,CIUDAD,,,,97000,31,YUCATÁN       ,50,Mérida,1,Mérida,489,13,9992683828,,,Fijo,20.96347928,-89.64361526,2010-07
4543882,MIEL DE ABEJA Y DERIVADOS SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,32,CALLE,37,CALLE,35,CALLE,32A,,SN,MERCADO PUBLICO,1,,,COLONIA,VALLADOLID,MERCADO PUBLICO,MERCADO MUNICIPAL DONATO BATES,ISLA 12 VERDURAS,97780,31,YUCATÁN       ,102,Valladolid,1,Valladolid,383,1,,,,Semifijo,20.69278092,-88.19556879,2014-12
9024815,MIEL EN BOTELLITAS,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,7,CALLE,NINGUNO,CALLE,12,CALLE,NINGUNO,,SN,,,,,EJIDO,SIN NOMBRE,,,,97640,31,YUCATÁN       ,12,Cenotillo,1,Cenotillo,153,17,9911000671,,,Fijo,20.97209277,-88.600176,2019-11
4558307,MIEL GRETEL,SOCIEDAD COOPERATIVA MIEL GRETE  SA DE CV,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,40,CALLE,13,CALLE,15,CALLE,42,,SN,,,,,BARRIO,SAN JOAQUIN,,,,97864,31,YUCATÁN       ,89,Ticul,1,Ticul,013A,31,,,,Fijo,20.40337325,-89.54806451,2014-12
4592742,MIEL MEX,MIEL MEX SA DE CV,461190,Comercio al por menor de otros alimentos,6 a 10 personas,CALLE,15,CALLE,5,CALLE,5,CALLE,5,0,SN,,,0,,FRACCIONAMIENTO,VISTA ALEGRE NORTE,,,,97130,31,YUCATÁN       ,50,Mérida,1,Mérida,5418,29,,,WWW.MIELMEX.COM,Fijo,21.02934891,-89.57545154,2010-07
4496986,MIEL MEX  VALLADOLID,MIEL MEX SA DE CV,461190,Comercio al por menor de otros alimentos,6 a 10 personas,CALLE,59,CALLE,5,CALLE,5,CALLE,5,0,SN,,,0,,COLONIA,SAN JUAN,,,,97780,31,YUCATÁN       ,102,Valladolid,1,Valladolid,379,15,,,WWW.MIELMEX.COM,Fijo,20.67720315,-88.20310717,2010-07
4498254,MIEL VALLADOLID,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,44,CALLE,45,CALLE,43,CALLE,42,204,A,,,0,,COLONIA,CENTRO,,,,97780,31,YUCATÁN       ,102,Valladolid,1,Valladolid,364,1,9858087106,,,Fijo,20.68818074,-88.20326971,2010-07
8353709,MIEL Y DERIVADOS SIN NOMBRE,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,32,CALLE,37,CALLE,35,CALLE,32A,,SN,MERCADO PUBLICO,1,,,COLONIA,VALLADOLID,MERCADO PUBLICO,MERCADO MUNICIPAL DONATO BATES,FRENTE ISLA 8 VERD,97780,31,YUCATÁN       ,102,Valladolid,1,Valladolid,383,1,,,,Semifijo,20.69278092,-88.19556879,2019-11
4504645,PUESTO DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,28,CALLE,29,PRIVADA,NINGUNO,CALLE,26A,313,,MERCADO PUBLICO,1,1,,COLONIA,CENTRO,MERCADO PUBLICO,20 DE NOOVIEMBRE,MESETA 1,97430,31,YUCATÁN       ,52,Motul,1,Motul de Carrillo Puerto,182,24,,,,Fijo,21.09542403,-89.28439844,2010-07
4502184,RUSSELL RAMIREZ COMPRA VENTA MIEL DE ABEJA Y SUS DERIVADOS,,461190,Comercio al por menor de otros alimentos,6 a 10 personas,CALLE,57,CALLE,22,CALLE,24,CALLE,55,,SN,,,,,COLONIA,YOXCHENKAX,,,,97970,31,YUCATÁN       ,79,Tekax,1,Tekax de Álvaro Obregón,557,10,,,,Fijo,20.19486546,-89.27574218,2010-07
4505232,SUCURSAL DE MIELES TECNOLOGIA,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,26,CALLE,29,CALLE,27,CALLE,24,0,SN,,,0,,COLONIA,PETO CENTRO,,,,97930,31,YUCATÁN       ,58,Peto,1,Peto,294,14,,,,Fijo,20.12755697,-88.92042141,2010-07
7145634,TIENDA DE COMPRA Y VENTA DE MATERIAL PARA APICULTOR Y DE MIEL,,461190,Comercio al por menor de otros alimentos,0 a 5 personas,CALLE,51,CALLE,42,CALLE,44,CALLE,49,0,SN,,,0,,COLONIA,CENTRO,,,,97970,31,YUCATÁN       ,79,Tekax,1,Tekax de Álvaro Obregón,519,13,,,,Fijo,20.20252751,-89.28396044,2019-11
